"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       
         170, 0.017128494233918,  -8.3847145872442,  -7.6386865126907,  -8.0125846312713,  -8.0538322877508,  -9.8269414673531, 0.068373211970208,   1.2278972574556
         171, 0.017125746261628,  -8.3916192000219,  -7.6532205442882,   -8.021965936071,   -8.065281733534,   -9.832671670314, 0.068371529360634,   1.2280489552027
         172, 0.017123241023121,  -8.3977115696289,  -7.6680053497936,  -8.0310511955116,  -8.0759033433478,  -9.8374219222581, 0.068370090692518,   1.2281962290197
         173, 0.017120561931034,  -8.4033038406245,  -7.6830856815209,  -8.0401859089698,  -8.0860179011654,  -9.8414947838838, 0.068368909665263,   1.2283392190959
         174, 0.017118180468571,  -8.4086515832672,  -7.6984396436235,  -8.0496177151556,  -8.0958849762821,  -9.8451954848719, 0.068367993520744,    1.228478066891
         175, 0.017115770267045,   -8.413934652312,  -7.7140165524059,  -8.0594848450612,  -8.1056875849333,  -9.8488007337429, 0.068367344902416,   1.2286129165923
         176, 0.017113303887006,  -8.4192789739243,  -7.7297164366102,  -8.0698350859385,  -8.1155564849402,  -9.8525722955618,  0.06836696276665,   1.2287439100631
         177, 0.017110926707865,  -8.4247435316044,  -7.7454166764204,  -8.0806356825579,  -8.1255495985241,  -9.8567510524402, 0.068366843020387,   1.2288711816124
         178, 0.017108821256983,  -8.4303416549752,  -7.7609841094881,  -8.0917951953924,  -8.1356778215343,  -9.8615104773041, 0.068366979229009,   1.2289948551826
         179, 0.017107179966667,    -8.43605584979,  -7.7762887400052,   -8.103189393085,  -8.1459219136236,  -9.8669403506145, 0.068367363440522,   1.2291150438377
         180,  0.01710505138674,  -8.4418514490847,  -7.7912115693507,  -8.1146837965967,  -8.1562445921173,   -9.873140415919, 0.068367986948697,   1.2292318502742
         181,  0.01710284543956,   -8.447682771217,  -7.8056972522238,  -8.1261773596065,  -8.1666067356925,  -9.8801854680665, 0.068368841005025,   1.2293453678548
         182, 0.017100945251366,  -8.4535495369222,   -7.819674254493,  -8.1375729434148,  -8.1769732803916,  -9.8880886996362, 0.068369917046184,   1.2294556806877
         183, 0.017098780684783,  -8.4594056487922,  -7.8331548015142,    -8.14885622211,  -8.1873425042729,  -9.8966413825969,  0.06837120723136,   1.2295628651147
         184, 0.017096912113514,  -8.4652495964655,  -7.8461826014388,  -8.1600588473753,  -8.1976839032904,  -9.9064009505002, 0.068372704635222,   1.2296669906934
         185, 0.017094962231183,   -8.471101809294,  -7.8587906837143,  -8.1712694338121,  -8.2080147992774,  -9.9172808060127, 0.068374403239645,    1.229768120908
         186, 0.017093038550802,  -8.4769550753903,  -7.8712103955319,  -8.1826307205447,  -8.2183188451528,  -9.9287945312433, 0.068376301032895,   1.2298663236667
         187, 0.017091003079787,  -8.4828771839927,  -7.8835639401337,  -8.1943455113364,  -8.2286807129371,   -9.941019063676, 0.068378392371102,   1.2299616529934
         188, 0.017089035243386,  -8.4889489457824,  -7.8959072189263,  -8.2065819264047,  -8.2392637338912,  -9.9539045932671, 0.068380677227952,   1.2300541682472
         189, 0.017087075336842,  -8.4950780584899,  -7.9084124223142,  -8.2195686438101,  -8.2498661438645,  -9.9673763660074, 0.068383155323471,   1.2301439264729
         190,  0.01708509952356,  -8.5013159157078,  -7.9212108056762,  -8.2334881548128,  -8.2605869271912,  -9.9813521238397, 0.068385827205876,   1.2302309861963
         191, 0.017083372359375,  -8.5076597952185,  -7.9344084398366,  -8.2485191079215,  -8.2714323482892,  -9.9957472120887, 0.068388694160827,   1.2303154072648
         192, 0.017082248487047,  -8.5140937418494,  -7.9480831189621,  -8.2648071742054,  -8.2823965953262,  -10.010477816531, 0.068391758079746,    1.230397250788
         193, 0.017080255979381,  -8.5205877082399,  -7.9622810628627,  -8.2824619495362,  -8.2934580966779,  -10.025463327046, 0.068395021374639,   1.2304765805005
         194, 0.017078265076923,  -8.5271007293651,  -7.9770147067913,  -8.3015522838096,  -8.3045836066011,  -10.040628316384, 0.068398486826296,   1.2305534643414
         195, 0.017076392494898,  -8.5335838886571,  -7.9922620116404,   -8.322102043584,  -8.3157301911855,  -10.055903336331, 0.068402157359155,   1.2306279752243
         196, 0.017074678329949,  -8.5399839727254,  -8.0079672441774,  -8.3440861768453,  -8.3268482139567,  -10.071225003747, 0.068406035734403,     1.23070019076
         197, 0.017072672843434,  -8.5462470073926,  -8.0240432229111,  -8.3674265007255,   -8.337883944053,  -10.086537972138, 0.068410124143039,   1.2307701921181
         198, 0.017070943472362,  -8.5523215294832,  -8.0403751272428,   -8.391987112161,  -8.3487818130959,  -10.101795475804, 0.068414423734253,   1.2308380624195
         199,    0.017069120605,  -8.5581613798447,  -8.0568258524825,  -8.4175699720716,   -8.359486198978,  -10.116960223368, 0.068418934173676,   1.2309038851398
         200, 0.017067147567164,  -8.5637278667234,  -8.0732402078482,  -8.4439118018382,  -8.3699422888153,  -10.132004944462, 0.068423653342897,   1.2309677429939
         201, 0.017065421519802,  -8.5689905044586,  -8.0894729215121,  -8.4706793693164,  -8.3801006293418,  -10.146912050114, 0.068428577278822,   1.2310297176399
         202, 0.017063808024631,  -8.5739293936984,   -8.105361821514,  -8.4974922043688,   -8.389906615769,  -10.161673243975, 0.068433700010105,   1.2310898894729
         203, 0.017062227102941,  -8.5785387653157,  -8.1207671874542,  -8.5239078036542,  -8.3993302872969,  -10.176287106242, 0.068439014098772,   1.2311483383982
         204, 0.017060355946341,  -8.5828103250801,  -8.1355757934268,  -8.5494625755196,  -8.4083134236014,   -10.19075803876, 0.068444510395403,   1.2312051434654
         205, 0.017059533271845,  -8.5867511935341,  -8.1496901147533,  -8.5736961453535,   -8.416820214027,   -10.20509524086, 0.068450178104242,   1.2312603822516
         206, 0.017056514971014,  -8.5903680712383,  -8.0645391926465,  -8.5462926473084,  -8.4192946214813,   -10.21938087208, 0.068457092498045,   1.2313182255713
         207,    0.017052893875,  -8.5411446695005,   -8.126637926178,  -8.5349715085975,  -8.2955169360396,  -10.233496791875, 0.068462615594612,   1.2313696491368
         208, 0.017051168937799,  -8.5512019938987,  -8.1639203682078,  -8.6212211697549,   -8.322988954306,   -10.24752741398, 0.068467152415718,   1.2314137096665
         209, 0.017049398504762,  -8.5900554236457,  -8.1919837630543,   -8.624612173864,  -8.4166370836864,  -10.261493972562, 0.068473535213464,   1.2314624175018
         210,  0.01704778856872,  -8.5982427512297,  -8.2067772384425,  -8.6582107639623,  -8.4399500817252,  -10.275438335852, 0.068480275180966,   1.2315123039488
         211, 0.017048430504717,    -8.60341302444,  -8.2189476961755,  -8.6737559424709,  -8.4538914486137,  -10.289414139273, 0.068486940864621,   1.2315609541846
         212, 0.017046522455399,  -8.6062859998648,  -8.2300665028672,  -8.6860488961448,  -8.4608999127006,  -10.303486414447, 0.068493528644071,    1.231607734126
         213, 0.017044943864486,  -8.6084062487593,  -8.2406881815262,  -8.6961185876603,  -8.4658199663272,   -10.31773399307, 0.068500090117589,   1.2316529573528
         214, 0.017043146334884,  -8.6103612262534,  -8.2511118109636,  -8.7047436783382,  -8.4701760638247,  -10.332248370542, 0.068506661065371,   1.2316971149956
         215, 0.017041516319444,  -8.6121916713523,  -8.2615400278698,   -8.712844612397,  -8.4741835327551,  -10.347131063229, 0.068513256740567,   1.2317405044436
         216, 0.017039925986175,   -8.613933594394,  -8.2721075086511,  -8.7207212715833,  -8.4779421659251,  -10.362489802701, 0.068519871696091,   1.2317831993324
         217, 0.017038396665138,  -8.6156121381263,  -8.2829118899123,  -8.7286243808529,  -8.4815051421779,  -10.378433197079, 0.068526486483008,   1.2318251650845
         218,  0.01703656456621,  -8.6172500835909,  -8.2940225160373,  -8.7367893730685,  -8.4849389843804,  -10.395064626689, 0.068533078608425,   1.2318663631388
         219, 0.017035141009091,  -8.6188641986533,  -8.3054866254351,  -8.7454038013252,  -8.4882987306986,  -10.412476729284, 0.068539630458534,   1.2319067913437
         220, 0.017033505113122,  -8.6204674668779,  -8.3173332658902,  -8.7546069074663,  -8.4916347973868,  -10.430747763952, 0.068546131215877,   1.2319464770398
         221, 0.017031946689189,  -8.6220700010264,  -8.3295749488773,  -8.7644970247898,  -8.4949883556634,   -10.44994068688, 0.068552574745565,   1.2319854554052
         222, 0.017030505569507,  -8.6236795005695,  -8.3422094114562,  -8.7751402697623,  -8.4983888163217,   -10.47010497957, 0.068558956775762,   1.2320237538566
         223, 0.017029082200893,  -8.6253013462284,  -8.3552218914557,  -8.7865771004964,  -8.5018546237818,  -10.491280450459, 0.068565273321956,   1.2320613876597
         224, 0.017027261813333,  -8.6269385567449,  -8.3685876102521,  -8.7988259736398,  -8.5053949080042,   -10.51350167662, 0.068571520507719,   1.2320983628532
         225, 0.017025656053097,  -8.6285917741531,  -8.3822741407108,  -8.8118857381367,  -8.5090107676825,  -10.536801654533, 0.068577695048025,   1.2321346808813
         226, 0.017024086678414,  -8.6302595646768,  -8.3962434797478,  -8.8257374774098,  -8.5126965821761,  -10.561213597942, 0.068583794707279,   1.2321703416456
         227, 0.017022725776316,  -8.6319390210596,   -8.410453805081,   -8.840346062916,  -8.5164416146322,  -10.586770496649, 0.068589818463702,   1.2322053444941
         228, 0.017025618393013,  -8.6336264952602,  -8.4248609680589,  -8.8556614993136,  -8.5202318258424,  -10.613502778663, 0.068595766439287,   1.2322396881333
         229, 0.017024532691304,  -8.6353182845245,  -8.4394197706146,  -8.8716201497299,  -8.5240516465989,  -10.641434948035,  0.06860163974878,   1.2322733704903
         230, 0.017023258961039,   -8.637011159416,  -8.4540850387955,  -8.8881459749822,   -8.527885487096,  -10.670582243726,  0.06860744036312,   1.2323063889624
         231, 0.017022010599138,  -8.6387026877336,  -8.4688124677582,  -8.9051519588753,   -8.531718844418,  -10.700948163156, 0.068613170999926,   1.2323387409591
         232, 0.017018874248927,  -8.6403913565071,  -8.4835591843747,  -8.9225418305489,  -8.5355389583505,  -10.732503858021, 0.068619462654363,   1.2323723393423
         233, 0.017015763196581,  -8.6414582278625,  -8.4982369688913,  -8.9374688475872,  -8.5364061789936,  -10.765247617475, 0.068624837100495,     1.23240266067
         234, 0.017012845557447,  -8.6431732876631,  -8.5128731753245,  -8.9547862896871,   -8.539697284569,  -10.799145274442, 0.068630158593535,   1.2324316334228
         235, 0.017009827029661,   -8.645075976451,  -8.5275191771452,  -8.9729040091881,  -8.5441756128585,  -10.834147920499, 0.068635568865646,   1.2324602286014
         236, 0.017006774649789,  -8.6467858696692,  -8.5420147898474,  -8.9906040579348,  -8.5480575978666,  -10.870196888021, 0.068641000608883,   1.2324885658658
         237, 0.017003863327731,  -8.6484166001059,  -8.5562909044871,  -9.0079654924902,  -8.5516097562575,   -10.90721590272, 0.068646420509993,   1.2325164446554
         238, 0.017000927004184,  -8.6500649868849,  -8.5702425021866,  -9.0250672985693,  -8.5551637931729,  -10.945107338884, 0.068651820003973,   1.2325436796741
         239, 0.016998110916667,  -8.6517289537877,  -8.5835547852215,  -9.0417675040304,  -8.5586903230194,  -10.983749281213, 0.068657193419157,   1.2325702064401
         240, 0.016995190414938,  -8.6533824729278,  -8.5952474374974,  -9.0578105582273,  -8.5620683656704,  -11.022990447132, 0.068662537549016,   1.2325960480297
         241, 0.016992373938017,  -8.6549828282801,  -8.6012305320509,  -9.0725591496995,   -8.565097964276,  -11.062644181697, 0.068667851716178,   1.2326212441126
         242, 0.016989647588477,  -8.6563468833663,  -8.5746804810401,  -9.0827163010365,  -8.5668944367187,  -11.102483822543,  0.06867312844141,   1.2326457727706
         243, 0.016985709127049,  -8.6561042891045,  -8.1821789427569,  -8.9751505438821,  -8.5584889358206,  -11.142273251793, 0.068678987418316,   1.2326711663948
         244, 0.016981615604082,  -8.6106111824543,  -8.2995827983872,  -8.6877668250361,  -8.4132553044706,  -11.181694246461, 0.068684174829455,   1.2326942885092
         245, 0.016978060199187,  -8.5623455938997,  -8.5220227170731,   -9.035448259923,  -8.3074271466708,  -11.220393752502, 0.068689241473748,   1.2327165189413
         246, 0.016975395740891,     -8.6536449146,  -8.6029299139372,   -8.854012332163,   -8.539566029344,  -11.257941585168, 0.068693709224055,    1.232736104389
         247, 0.016972663274194,  -8.6543431905896,  -8.6447521067749,  -9.0732032101093,   -8.537964414877,   -11.29399201924, 0.068699079165687,   1.2327583171124
         248, 0.016970167851406,   -8.665492775403,   -8.674950163654,  -9.1397314023649,  -8.5794316553387,  -11.328153376243, 0.068704522882262,   1.2327809815124
         249,     0.01696761258,   -8.668965749543,  -8.6986889588304,  -9.1649156361513,  -8.5900968766482,  -11.360079119121, 0.068709840714113,   1.2328029541864
         250, 0.016965026139442,    -8.67113360919,  -8.7182462613384,   -9.185101943733,  -8.5950564329748,  -11.389485774626, 0.068715074536459,   1.2328240909411
         251, 0.016962432619048,  -8.6731142833171,  -8.7354358651368,  -9.2032471483637,   -8.598893390445,  -11.416179363262, 0.068720264458113,   1.2328446027985
         252, 0.016959908426877,  -8.6751157351281,  -8.7511847577744,  -9.2188153661408,   -8.602647837819,  -11.440074894827,  0.06872542684961,   1.2328647019795
         253, 0.016957344566929,  -8.6770798604375,  -8.7659417699198,  -9.2331713342541,  -8.6061352378628,  -11.461195717849, 0.068730568903199,   1.2328844862311
         254, 0.016954698447059,   -8.679050815329,  -8.7799842749128,  -9.2462606624047,  -8.6095390456296,  -11.479656761824, 0.068735691439361,   1.2329039539043
         255, 0.016952064410156,  -8.6810297768678,  -8.7934711090754,  -9.2583920150074,  -8.6128841563556,  -11.495642266598, 0.068740789089762,   1.2329230596096
         256,   0.0169497002607,  -8.6830149513133,  -8.8064984496346,  -9.2697635522875,  -8.6161755034888,  -11.509379668716, 0.068745853873422,   1.2329417610017
         257, 0.016947147864341,  -8.6850061764848,  -8.8191378911551,  -9.2804661628338,  -8.6194231540375,    -11.5211190677, 0.068750879731196,   1.2329600411897
         258,  0.01694482942471,   -8.687000305603,  -8.8314477729616,   -9.290589854067,  -8.6226276716822,  -11.531116699085, 0.068755864695157,   1.2329779091224
         259,     0.01694254585,   -8.688994081883,  -8.8434767922072,   -9.300203396394,  -8.6257884739683,  -11.539622562967, 0.068760810100515,   1.2329953879257
         260,  0.01694016840613,  -8.6909851157947,  -8.8552649319614,  -9.3093631933314,  -8.6289053249347,  -11.546871586274, 0.068765718392892,   1.2330125019803
         261, 0.016937796358779,  -8.6929717152887,  -8.8668440899488,  -9.3181287876016,   -8.631977335284,  -11.553078150231, 0.068770591321026,   1.2330292693938
         262, 0.016935433060837,  -8.6949526535461,  -8.8782397428138,  -9.3265634904606,  -8.6350035623723,  -11.558433764193, 0.068775429307539,   1.2330457008689
         263, 0.016933036825758,   -8.696926864779,   -8.889472759759,  -9.3347312153968,  -8.6379834173502,  -11.563107552288, 0.068780231758594,   1.2330618022886
         264, 0.016930514920755,  -8.6988931873081,  -8.9005604425021,  -9.3426939143951,  -8.6409164877853,  -11.567244241716,  0.06878499767496,   1.2330775777857
         265, 0.016928195552632,  -8.7008502252788,  -8.9115165867348,  -9.3505089186245,  -8.6438021972008,  -11.570975136339, 0.068789726103904,   1.2330930315171
         266, 0.016924438067416,  -8.7027963018649,  -8.9223501635659,  -9.3582271946093,  -8.6466394533939,  -11.574720146602, 0.068794854857605,   1.2331093981686
         267, 0.016920789231343,  -8.7044817808641,  -8.9332252017959,  -9.3607447732517,  -8.6481856698468,  -11.578246879038, 0.068799437059619,   1.2331238324176
         268, 0.016917516230483,  -8.7064165439722,  -8.9440138666657,  -9.3673277440045,   -8.650449762699,  -11.581752939166, 0.068803921862838,   1.2331374671828
         269, 0.016914076603704,  -8.7084389411986,  -8.9546148595437,   -9.375460611493,  -8.6535325643981,  -11.585308659328, 0.068808443858503,   1.2331508978157
         270, 0.016910564188192,   -8.710350716875,  -8.9648983959113,  -9.3826232856584,  -8.6563055736662,  -11.588971185713, 0.068812957414043,   1.2331642361933
         271, 0.016907114566176,  -8.7121965057694,  -8.9745962131132,  -9.3893847296634,  -8.6588195800547,  -11.592828069772, 0.068817449067708,   1.2331774557143
